orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
645,2026-04-30 13:28:25,2026-05-06 13:28:25,2026-05-03 13:28:25,298.01,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,田,桂荣,中通快递,Order
646,2024-07-07 12:39:39,2024-07-21 12:39:39,,98.63,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,李,玉珍,邮政EMS,Order
647,2025-07-12 03:21:17,2025-07-16 03:21:17,2025-07-17 03:21:17,124.48,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,欧,娜,韵达快递,Order
648,2025-06-18 13:24:33,2025-06-27 13:24:33,2025-06-23 13:24:33,80.93,华泰通安科技有限公司网络安全,香港特别行政区桂兰市城东傅路b座 111143,玉梅市,台湾省,529077,中国,华泰通安科技有限公司网络安全,李,玉珍,韵达快递,Order
649,2025-07-23 06:47:06,2025-08-03 06:47:06,2025-07-25 06:47:06,262.17,昊嘉信息有限公司区块链技术,广东省莹县梁平李路D座 332586,雷市,天津市,614583,中国,昊嘉信息有限公司区块链技术,张,丹丹,顺丰速运,Order
650,2025-11-01 18:27:48,2025-11-15 18:27:48,2025-11-04 18:27:48,201.0,泰麒麟信息有限公司人工智能,广东省想市新城曾路g座 582475,香港县,广西壮族自治区,358806,中国,泰麒麟信息有限公司人工智能,徐,艳,顺丰速运,Order
651,2026-01-01 02:57:25,2026-01-04 02:57:25,2026-01-06 02:57:25,418.15,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,王,斌,顺丰速运,Order
652,2025-01-16 10:19:21,2025-01-23 10:19:21,2025-01-19 10:19:21,43.0,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,赵,晨,天天快递,Order
653,2025-01-13 22:45:25,2025-01-20 22:45:25,2025-01-15 22:45:25,481.05,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,曲,桂花,顺丰速运,Order
654,2026-01-13 10:44:37,2026-01-20 10:44:37,2026-01-14 10:44:37,452.23,方正科技科技有限公司互联网服务,新疆维吾尔自治区莉县牧野王路L座 235814,宁德市,湖南省,575121,中国,方正科技科技有限公司互联网服务,曹,洁,中通快递,Order
655,2026-03-27 00:37:39,2026-03-31 00:37:39,2026-03-28 00:37:39,108.58,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,张,丹丹,韵达快递,Order
656,2024-08-08 21:38:33,2024-08-11 21:38:33,,43.39,银嘉科技有限公司科技公司,山东省深圳县孝南黄街c座 290750,秀荣市,宁夏回族自治区,662554,中国,银嘉科技有限公司科技公司,陈,杨,顺丰速运,Order
657,2025-05-11 04:44:10,2025-05-19 04:44:10,2025-05-13 04:44:10,331.75,易动力网络有限公司移动应用开发,海南省上海县西夏董路s座 290290,重庆市,陕西省,583718,中国,易动力网络有限公司移动应用开发,江,凤兰,顺丰速运,Order
658,2026-03-10 02:29:56,2026-03-15 02:29:56,2026-03-13 02:29:56,379.72,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,林,磊,中通快递,Order
659,2025-02-19 01:18:25,2025-03-04 01:18:25,,44.79,银嘉科技有限公司云计算,北京市强县牧野惠州路G座 671226,重庆县,云南省,471017,中国,银嘉科技有限公司云计算,王,斌,百世快递,Order
660,2024-07-04 09:17:23,2024-07-12 09:17:23,2024-07-05 09:17:23,71.44,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,曹,洁,天天快递,Order
661,2024-10-07 13:49:10,2024-10-11 13:49:10,2024-10-10 13:49:10,112.46,浦华众城网络有限公司信息技术,台湾省倩县涪城陈街U座 719485,浩市,四川省,990712,中国,浦华众城网络有限公司信息技术,张,丹丹,中通快递,Order
662,2024-09-19 17:12:41,2024-09-22 17:12:41,2024-09-22 17:12:41,188.61,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,曹,洁,天天快递,Order
663,2024-07-06 12:10:53,2024-07-10 12:10:53,2024-07-08 12:10:53,323.86,群英信息有限公司金融科技,山东省丽县长寿邯郸路S座 956071,昆明县,河南省,785495,中国,群英信息有限公司金融科技,曲,桂花,申通快递,Order
664,2025-03-22 03:41:33,2025-03-27 03:41:33,2025-03-26 03:41:33,127.3,毕博诚信息有限公司信息技术,天津市颖县华龙武街i座 729878,柳州县,贵州省,534760,中国,毕博诚信息有限公司信息技术,曲,桂花,申通快递,Order
665,2024-11-09 18:06:23,2024-11-19 18:06:23,2024-11-14 18:06:23,294.87,浦华众城信息有限公司虚拟现实,新疆维吾尔自治区福州市翔安李路i座 712866,大冶市,广东省,992649,中国,浦华众城信息有限公司虚拟现实,张,丹丹,百世快递,Order
666,2026-02-18 11:12:32,2026-02-28 11:12:32,2026-02-20 11:12:32,328.58,创联世纪信息有限公司移动应用开发,云南省深圳县金平拉萨街l座 585241,福州县,四川省,101164,中国,创联世纪信息有限公司移动应用开发,王,斌,百世快递,Order
667,2025-07-03 10:10:07,2025-07-07 10:10:07,2025-07-06 10:10:07,338.29,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,林,峰,申通快递,Order
668,2025-05-17 06:54:50,2025-05-22 06:54:50,,188.62,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,王,斌,顺丰速运,Order
669,2026-01-06 07:47:25,2026-01-14 07:47:25,2026-01-09 07:47:25,396.76,浙大万朋信息有限公司生物科技,海南省巢湖市徐汇成都街E座 239900,鑫市,内蒙古自治区,548115,中国,浙大万朋信息有限公司生物科技,王,建平,申通快递,Order
670,2024-09-07 08:34:47,2024-09-10 08:34:47,2024-09-08 08:34:47,419.28,易动力科技有限公司人工智能,宁夏回族自治区强县黄浦张路s座 615830,桂兰县,广西壮族自治区,372804,中国,易动力科技有限公司人工智能,张,丹丹,京东物流,Order
671,2025-07-01 16:35:09,2025-07-09 16:35:09,2025-07-04 16:35:09,231.94,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,薛,洋,天天快递,Order
672,2026-03-12 17:10:14,2026-03-21 17:10:14,,362.81,创联世纪信息有限公司移动应用开发,云南省深圳县金平拉萨街l座 585241,福州县,四川省,101164,中国,创联世纪信息有限公司移动应用开发,陈,杨,圆通速递,Order
673,2026-01-07 05:56:26,2026-01-20 05:56:26,,315.38,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,曲,桂花,申通快递,Order
674,2024-09-12 01:15:52,2024-09-21 01:15:52,2024-09-17 01:15:52,307.61,华泰通安科技有限公司网络安全,香港特别行政区桂兰市城东傅路b座 111143,玉梅市,台湾省,529077,中国,华泰通安科技有限公司网络安全,薛,洋,天天快递,Order
675,2025-07-26 01:17:42,2025-08-09 01:17:42,2025-07-28 01:17:42,421.36,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,林,磊,韵达快递,Order
676,2024-12-23 09:19:07,2025-01-03 09:19:07,,50.27,晖来计算机网络有限公司虚拟现实,湖北省银川县长寿佛山街w座 577399,梅县,新疆维吾尔自治区,509148,中国,晖来计算机网络有限公司虚拟现实,林,峰,天天快递,Order
677,2024-12-25 21:01:04,2025-01-06 21:01:04,2024-12-30 21:01:04,297.63,诺依曼软件传媒有限公司物联网,广东省重庆市沈北新深圳路t座 370139,华市,广西壮族自治区,558601,中国,诺依曼软件传媒有限公司物联网,林,磊,申通快递,Order
678,2025-12-30 17:04:18,2026-01-03 17:04:18,,315.03,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,张,刚,百世快递,Order
679,2026-02-12 19:30:04,2026-02-22 19:30:04,2026-02-15 19:30:04,27.82,恩悌传媒有限公司虚拟现实,广西壮族自治区哈尔滨县房山辛集路N座 896046,南昌县,甘肃省,203154,中国,恩悌传媒有限公司虚拟现实,张,丹丹,百世快递,Order
680,2024-10-02 07:41:36,2024-10-11 07:41:36,2024-10-03 07:41:36,468.63,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,王,雪,天天快递,Order
681,2025-06-11 15:58:09,2025-06-16 15:58:09,2025-06-13 15:58:09,452.04,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,张,刚,邮政EMS,Order
682,2025-11-18 09:15:48,2025-11-30 09:15:48,2025-11-19 09:15:48,347.77,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,彭,桂荣,申通快递,Order
683,2025-10-02 12:59:20,2025-10-13 12:59:20,,345.85,华泰通安科技有限公司网络安全,香港特别行政区桂兰市城东傅路b座 111143,玉梅市,台湾省,529077,中国,华泰通安科技有限公司网络安全,王,建平,邮政EMS,Order
684,2025-07-01 10:19:22,2025-07-13 10:19:22,2025-07-03 10:19:22,371.95,南康传媒有限公司生物科技,广西壮族自治区汕尾县兴山王街m座 315775,贵阳市,吉林省,458093,中国,南康传媒有限公司生物科技,张,帅,京东物流,Order
685,2025-02-19 17:59:14,2025-03-05 17:59:14,2025-02-20 17:59:14,189.22,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,王,斌,顺丰速运,Order
686,2024-10-26 16:07:31,2024-11-07 16:07:31,2024-10-28 16:07:31,225.0,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,王,建平,中通快递,Order
687,2025-07-25 00:33:10,2025-08-01 00:33:10,2025-07-26 00:33:10,462.85,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,王,雪,天天快递,Order
688,2024-06-10 16:02:12,2024-06-23 16:02:12,2024-06-13 16:02:12,130.92,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,徐,艳,京东物流,Order
689,2024-10-22 20:51:09,2024-10-26 20:51:09,2024-10-27 20:51:09,167.45,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,王,斌,圆通速递,Order
690,2025-02-13 17:35:15,2025-02-18 17:35:15,2025-02-18 17:35:15,181.49,易动力网络有限公司信息技术,山西省广州县淄川王路j座 894925,英县,山东省,228414,中国,易动力网络有限公司信息技术,王,斌,百世快递,Order
691,2025-09-24 21:32:10,2025-10-04 21:32:10,2025-09-27 21:32:10,480.71,联软传媒有限公司区块链技术,台湾省深圳市牧野李街L座 325753,慧县,山东省,556597,中国,联软传媒有限公司区块链技术,张,丹丹,韵达快递,Order
692,2025-03-20 08:00:49,2025-03-29 08:00:49,2025-03-23 08:00:49,192.93,超艺网络有限公司人工智能,四川省梅市高明潮州路u座 815912,武汉市,四川省,103035,中国,超艺网络有限公司人工智能,张,丹丹,圆通速递,Order
693,2024-12-28 07:37:34,2025-01-02 07:37:34,,467.92,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,林,峰,天天快递,Order
694,2025-06-08 04:44:26,2025-06-17 04:44:26,2025-06-12 04:44:26,264.19,南康网络有限公司互联网服务,天津市潜江县沈河太原路A座 620715,敏市,福建省,403615,中国,南康网络有限公司互联网服务,曲,桂花,中通快递,Order
695,2024-09-03 07:03:57,2024-09-08 07:03:57,2024-09-06 07:03:57,19.01,MBP软件科技有限公司信息技术,安徽省瑞市西夏高路i座 571615,丽华县,宁夏回族自治区,300387,中国,MBP软件科技有限公司信息技术,曹,洁,天天快递,Order
696,2024-10-05 20:35:25,2024-10-18 20:35:25,2024-10-07 20:35:25,91.58,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,田,桂荣,中通快递,Order
697,2025-09-10 22:35:03,2025-09-20 22:35:03,,404.1,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,赵,晨,京东物流,Order
698,2024-08-17 10:23:22,2024-08-28 10:23:22,2024-08-18 10:23:22,110.07,创汇网络有限公司虚拟现实,北京市玉珍市朝阳赵路P座 508928,秀英市,福建省,862920,中国,创汇网络有限公司虚拟现实,张,帅,京东物流,Order
699,2026-05-08 06:52:30,2026-05-18 06:52:30,,122.71,兰金电子科技有限公司区块链技术,吉林省齐齐哈尔县沈河深圳街p座 109059,南昌市,台湾省,701156,中国,兰金电子科技有限公司区块链技术,林,磊,顺丰速运,Order
700,2024-07-29 20:40:47,2024-08-08 20:40:47,2024-08-01 20:40:47,199.88,诺依曼软件传媒有限公司物联网,广东省重庆市沈北新深圳路t座 370139,华市,广西壮族自治区,558601,中国,诺依曼软件传媒有限公司物联网,王,斌,邮政EMS,Order
701,2025-06-05 00:59:41,2025-06-18 00:59:41,2025-06-09 00:59:41,402.99,浙大万朋信息有限公司生物科技,海南省巢湖市徐汇成都街E座 239900,鑫市,内蒙古自治区,548115,中国,浙大万朋信息有限公司生物科技,徐,艳,邮政EMS,Order
702,2025-05-26 09:30:12,2025-06-02 09:30:12,2025-05-27 09:30:12,324.46,浙大万朋信息有限公司生物科技,海南省巢湖市徐汇成都街E座 239900,鑫市,内蒙古自治区,548115,中国,浙大万朋信息有限公司生物科技,林,磊,圆通速递,Order
703,2025-03-13 18:10:24,2025-03-20 18:10:24,2025-03-18 18:10:24,84.28,诺依曼软件传媒有限公司物联网,广东省重庆市沈北新深圳路t座 370139,华市,广西壮族自治区,558601,中国,诺依曼软件传媒有限公司物联网,王,建平,德邦物流,Order
704,2024-09-11 04:07:34,2024-09-14 04:07:34,,57.53,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,李,玉珍,圆通速递,Order
705,2025-08-23 15:54:25,2025-08-31 15:54:25,2025-08-26 15:54:25,33.47,易动力科技有限公司科技公司,北京市佛山县合川香港街U座 292593,沈阳县,广西壮族自治区,104016,中国,易动力科技有限公司科技公司,张,丹丹,韵达快递,Order
706,2025-06-27 02:12:33,2025-07-11 02:12:33,2025-06-28 02:12:33,50.57,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,欧,娜,圆通速递,Order
707,2024-06-17 19:50:47,2024-06-20 19:50:47,2024-06-20 19:50:47,259.83,商软冠联传媒有限公司智能科技,甘肃省阜新县江北白路G座 114919,太原县,黑龙江省,500377,中国,商软冠联传媒有限公司智能科技,陈,杨,中通快递,Order
708,2025-11-30 21:23:46,2025-12-09 21:23:46,,215.91,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,彭,桂荣,圆通速递,Order
709,2024-06-07 05:05:31,2024-06-21 05:05:31,2024-06-11 05:05:31,42.59,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,李,玉珍,韵达快递,Order
