OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName
571,VH856,5,2026-03-31 12:01:23,2026-04-09 12:01:23,2026-04-02 12:01:23,6,279.31,鑫博腾飞科技有限公司电子商务,吉林省英市海陵李街x座 709778,英县,江西省,294218,中国,鑫博腾飞科技有限公司电子商务,林,峰,韵达快递
572,VQ233,7,2025-05-18 13:35:30,2025-05-24 13:35:30,,2,474.34,和泰信息有限公司信息技术,江苏省俊市璧山陈路I座 849236,成都市,四川省,430904,中国,和泰信息有限公司信息技术,张,刚,京东物流
573,RY572,19,2025-04-01 00:39:54,2025-04-06 00:39:54,,7,374.21,中建创业信息有限公司虚拟现实,黑龙江省天津县清浦贵阳路S座 666651,冬梅县,内蒙古自治区,866120,中国,中建创业信息有限公司虚拟现实,田,桂荣,百世快递
574,MJ814,17,2024-12-16 20:20:34,2024-12-25 20:20:34,2024-12-19 20:20:34,4,303.94,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,陈,杨,圆通速递
575,YZ898,16,2025-05-16 09:47:33,2025-05-27 09:47:33,,8,388.13,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,李,玉珍,天天快递
576,AU710,9,2026-04-19 04:58:59,2026-05-01 04:58:59,2026-04-20 04:58:59,3,329.7,巨奥传媒有限公司信息技术,重庆市燕市安次哈尔滨街x座 404214,辛集市,广东省,406351,中国,巨奥传媒有限公司信息技术,王,雪,中通快递
577,CC657,10,2026-02-23 08:14:39,2026-03-08 08:14:39,2026-02-26 08:14:39,10,456.19,昊嘉信息有限公司信息技术,天津市伟县清城何路W座 931319,军县,辽宁省,815449,中国,昊嘉信息有限公司信息技术,林,磊,邮政EMS
578,PL616,17,2025-06-20 15:06:11,2025-07-03 15:06:11,2025-06-23 15:06:11,8,255.12,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,陈,杨,天天快递
579,AD089,3,2025-08-28 10:21:17,2025-09-11 10:21:17,2025-08-31 10:21:17,4,213.53,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,王,斌,圆通速递
580,PL616,12,2025-08-21 18:18:38,2025-08-30 18:18:38,2025-08-26 18:18:38,1,283.32,巨奥网络有限公司金融科技,陕西省慧市锡山王街R座 594310,明市,天津市,692056,中国,巨奥网络有限公司金融科技,曹,洁,顺丰速运
581,WY218,2,2025-09-04 01:24:40,2025-09-15 01:24:40,,1,330.88,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,江,凤兰,顺丰速运
582,MA264,19,2024-08-24 00:27:36,2024-08-31 00:27:36,2024-08-28 00:27:36,9,178.73,时刻网络有限公司信息技术,辽宁省长春县高港大冶街E座 299146,梅县,山西省,257161,中国,时刻网络有限公司信息技术,田,桂荣,德邦物流
583,FJ947,16,2025-08-27 04:14:29,2025-08-31 04:14:29,2025-08-28 04:14:29,5,411.8,浙大万朋信息有限公司生物科技,海南省巢湖市徐汇成都街E座 239900,鑫市,内蒙古自治区,548115,中国,浙大万朋信息有限公司生物科技,李,玉珍,申通快递
584,QI779,13,2026-06-03 15:24:30,2026-06-08 15:24:30,,1,219.51,合联电子科技有限公司网络安全,新疆维吾尔自治区波市牧野潜江街w座 187520,沈阳县,江苏省,734012,中国,合联电子科技有限公司网络安全,曲,桂花,顺丰速运
585,KS630,18,2025-01-03 12:58:48,2025-01-10 12:58:48,2025-01-04 12:58:48,8,81.37,良诺信息有限公司网络安全,四川省西安市魏都邓路Q座 814705,潮州市,内蒙古自治区,453855,中国,良诺信息有限公司网络安全,薛,洋,天天快递
586,QJ392,15,2026-01-20 23:49:36,2026-01-29 23:49:36,2026-01-22 23:49:36,6,465.59,创亿网络有限公司金融科技,浙江省台北县六枝特张家港路l座 913606,重庆市,湖南省,684944,中国,创亿网络有限公司金融科技,徐,艳,韵达快递
587,XO649,17,2024-10-08 06:24:20,2024-10-21 06:24:20,2024-10-11 06:24:20,2,282.8,晖来计算机传媒有限公司云计算,广东省娟市孝南辽阳路I座 278094,郑州县,江苏省,370443,中国,晖来计算机传媒有限公司云计算,陈,杨,京东物流
588,FN522,17,2026-02-06 11:46:06,2026-02-14 11:46:06,,5,316.23,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,陈,杨,申通快递
589,BI759,4,2025-03-04 01:29:44,2025-03-09 01:29:44,2025-03-07 01:29:44,1,317.37,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,赵,晨,顺丰速运
590,ZG109,9,2025-06-27 18:51:14,2025-07-06 18:51:14,2025-06-30 18:51:14,3,203.4,襄樊地球村网络有限公司智能科技,安徽省畅县房山郑路w座 157129,坤县,内蒙古自治区,951957,中国,襄樊地球村网络有限公司智能科技,王,雪,中通快递
591,WY218,14,2025-01-20 18:21:14,2025-01-29 18:21:14,2025-01-22 18:21:14,10,153.17,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,张,帅,邮政EMS
592,PS740,17,2025-04-27 18:03:05,2025-05-05 18:03:05,2025-05-01 18:03:05,6,440.51,国讯科技有限公司金融科技,广东省俊县锡山海门路g座 967844,金凤市,江西省,230194,中国,国讯科技有限公司金融科技,陈,杨,韵达快递
593,TE207,12,2026-04-25 10:02:40,2026-05-05 10:02:40,2026-04-27 10:02:40,6,118.74,新宇龙信息传媒有限公司人工智能,澳门特别行政区合山县门头沟赵路X座 921614,张家港市,香港特别行政区,309847,中国,新宇龙信息传媒有限公司人工智能,曹,洁,韵达快递
594,BW289,11,2025-04-03 13:30:51,2025-04-16 13:30:51,2025-04-06 13:30:51,1,353.42,海创网络有限公司生物科技,香港特别行政区雷市翔安赵街a座 431269,汕尾县,北京市,156019,中国,海创网络有限公司生物科技,张,丹丹,顺丰速运
595,FA862,20,2025-07-14 22:22:41,2025-07-28 22:22:41,2025-07-17 22:22:41,10,71.35,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,欧,娜,邮政EMS
596,ZF061,5,2026-04-21 05:32:32,2026-05-04 05:32:32,2026-04-25 05:32:32,6,146.86,维旺明信息有限公司人工智能,安徽省东莞市静安银川街g座 149650,坤县,山西省,734784,中国,维旺明信息有限公司人工智能,林,峰,韵达快递
597,FN522,13,2025-04-05 16:00:28,2025-04-19 16:00:28,2025-04-09 16:00:28,9,187.51,新宇龙信息科技有限公司电子商务,宁夏回族自治区大冶市梁平鲁路j座 404484,磊县,辽宁省,988357,中国,新宇龙信息科技有限公司电子商务,曲,桂花,德邦物流
598,UY980,14,2025-02-10 15:26:31,2025-02-20 15:26:31,2025-02-12 15:26:31,4,268.98,兰金电子传媒有限公司生物科技,广西壮族自治区香港县六枝特郭路r座 722655,桂香县,广西壮族自治区,205167,中国,兰金电子传媒有限公司生物科技,张,帅,圆通速递
599,BN418,7,2024-06-26 03:58:58,2024-07-02 03:58:58,2024-06-30 03:58:58,4,497.59,易动力网络有限公司移动应用开发,海南省上海县西夏董路s座 290290,重庆市,陕西省,583718,中国,易动力网络有限公司移动应用开发,张,刚,圆通速递
600,DV182,18,2026-04-04 21:07:03,2026-04-16 21:07:03,2026-04-09 21:07:03,7,169.84,艾提科信传媒有限公司网络安全,西藏自治区凤兰县朝阳林街U座 372877,桂荣市,山西省,386526,中国,艾提科信传媒有限公司网络安全,薛,洋,百世快递
601,FA862,9,2025-07-18 12:41:16,2025-07-31 12:41:16,2025-07-21 12:41:16,8,423.31,方正科技网络有限公司云计算,河北省乌鲁木齐县房山南路s座 690779,潮州县,福建省,956854,中国,方正科技网络有限公司云计算,王,雪,天天快递
602,RG743,13,2026-03-31 23:53:39,2026-04-03 23:53:39,2026-04-03 23:53:39,6,95.89,快讯信息有限公司智能科技,山东省海口县龙潭杨街q座 232213,勇县,澳门特别行政区,384293,中国,快讯信息有限公司智能科技,曲,桂花,韵达快递
603,TO444,10,2024-09-03 05:02:35,2024-09-10 05:02:35,2024-09-07 05:02:35,4,143.96,MBP软件网络有限公司移动应用开发,青海省颖县山亭西安路G座 992594,辛集市,重庆市,516137,中国,MBP软件网络有限公司移动应用开发,林,磊,圆通速递
604,MJ814,18,2026-01-07 11:34:59,2026-01-18 11:34:59,2026-01-12 11:34:59,9,385.7,毕博诚科技有限公司互联网服务,安徽省大冶县牧野汪路E座 856404,俊市,宁夏回族自治区,628200,中国,毕博诚科技有限公司互联网服务,薛,洋,德邦物流
605,JT617,4,2025-02-03 10:21:41,2025-02-10 10:21:41,2025-02-04 10:21:41,7,254.25,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,赵,晨,百世快递
606,MG296,5,2026-01-13 00:23:35,2026-01-22 00:23:35,2026-01-14 00:23:35,3,328.45,浦华众城网络有限公司信息技术,台湾省倩县涪城陈街U座 719485,浩市,四川省,990712,中国,浦华众城网络有限公司信息技术,林,峰,中通快递
607,VX147,2,2025-01-10 16:59:44,2025-01-19 16:59:44,2025-01-13 16:59:44,3,97.45,东方峻景传媒有限公司金融科技,江西省利市东城任街V座 970735,海门县,湖南省,667608,中国,东方峻景传媒有限公司金融科技,江,凤兰,中通快递
608,AD089,2,2025-03-24 02:14:12,2025-03-29 02:14:12,2025-03-26 02:14:12,7,406.12,创亿网络有限公司移动应用开发,陕西省慧市西夏李街d座 273215,楠市,贵州省,437029,中国,创亿网络有限公司移动应用开发,江,凤兰,百世快递
609,CZ861,1,2026-05-29 11:07:22,2026-06-02 11:07:22,2026-06-01 11:07:22,1,207.09,合联电子科技有限公司信息技术,辽宁省琴县高明北京街p座 129411,荣市,重庆市,992062,中国,合联电子科技有限公司信息技术,王,建平,顺丰速运
610,XW046,8,2024-08-14 12:55:33,2024-08-17 12:55:33,2024-08-15 12:55:33,10,64.96,鑫博腾飞信息有限公司智能科技,安徽省杭州县新城潮州路U座 487852,兴安盟市,青海省,721718,中国,鑫博腾飞信息有限公司智能科技,王,倩,邮政EMS
611,US056,10,2024-12-02 14:24:12,2024-12-15 14:24:12,,9,288.49,国讯网络有限公司移动应用开发,甘肃省芳市东丽游街c座 967469,文市,浙江省,216352,中国,国讯网络有限公司移动应用开发,林,磊,德邦物流
612,RY572,3,2025-07-16 08:12:17,2025-07-26 08:12:17,2025-07-17 08:12:17,2,145.07,中建创业信息有限公司虚拟现实,黑龙江省天津县清浦贵阳路S座 666651,冬梅县,内蒙古自治区,866120,中国,中建创业信息有限公司虚拟现实,王,斌,京东物流
613,YZ898,15,2025-08-31 19:29:27,2025-09-06 19:29:27,2025-09-02 19:29:27,1,462.87,通际名联科技有限公司金融科技,黑龙江省利县江北曹路r座 182732,济南市,台湾省,380850,中国,通际名联科技有限公司金融科技,徐,艳,顺丰速运
614,NQ176,7,2026-02-08 06:32:34,2026-02-21 06:32:34,2026-02-11 06:32:34,10,432.57,图龙信息传媒有限公司数字科技,天津市梧州市安次彭路t座 336734,南昌市,江西省,117022,中国,图龙信息传媒有限公司数字科技,张,刚,邮政EMS
615,WY218,13,2026-05-31 03:02:32,2026-06-11 03:02:32,2026-06-04 03:02:32,2,97.84,飞海科技传媒有限公司信息技术,河北省楠县南湖胡街i座 304050,济南市,吉林省,373811,中国,飞海科技传媒有限公司信息技术,曲,桂花,京东物流
616,ZH741,14,2025-04-16 10:11:07,2025-04-28 10:11:07,2025-04-17 10:11:07,4,122.36,巨奥科技有限公司信息技术,辽宁省兵县门头沟黄路R座 339119,峰县,河南省,970735,中国,巨奥科技有限公司信息技术,张,帅,圆通速递
617,CM245,18,2024-12-08 00:06:56,2024-12-16 00:06:56,2024-12-09 00:06:56,6,257.54,万迅电脑信息有限公司科技公司,澳门特别行政区沈阳市秀英向路j座 232419,洋县,宁夏回族自治区,487088,中国,万迅电脑信息有限公司科技公司,薛,洋,韵达快递
618,AW347,18,2025-09-25 12:22:14,2025-10-08 12:22:14,2025-09-30 12:22:14,10,302.59,鸿睿思博传媒有限公司智能科技,浙江省柳州县安次李路G座 326030,武汉市,广西壮族自治区,986110,中国,鸿睿思博传媒有限公司智能科技,薛,洋,邮政EMS
619,PE529,5,2025-01-09 12:19:43,2025-01-14 12:19:43,2025-01-13 12:19:43,7,280.45,易动力网络有限公司信息技术,山西省广州县淄川王路j座 894925,英县,山东省,228414,中国,易动力网络有限公司信息技术,林,峰,百世快递
620,VQ233,6,2025-12-04 20:10:24,2025-12-08 20:10:24,2025-12-09 20:10:24,2,148.97,和泰信息有限公司信息技术,江苏省俊市璧山陈路I座 849236,成都市,四川省,430904,中国,和泰信息有限公司信息技术,彭,桂荣,京东物流
621,DX151,6,2025-07-14 23:13:12,2025-07-22 23:13:12,,5,107.51,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,彭,桂荣,申通快递
622,JT617,20,2025-07-18 11:48:15,2025-07-24 11:48:15,2025-07-22 11:48:15,3,79.53,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,欧,娜,中通快递
623,CS287,20,2025-01-21 03:31:14,2025-02-02 03:31:14,2025-01-22 03:31:14,10,263.32,和泰网络有限公司电子商务,山东省台北市南湖刘路G座 282213,玲市,江苏省,453351,中国,和泰网络有限公司电子商务,欧,娜,邮政EMS
624,DX151,18,2025-09-02 13:21:24,2025-09-09 13:21:24,,4,165.15,易动力信息有限公司物联网,辽宁省嘉禾县沈河六安街A座 771273,佛山县,贵州省,255410,中国,易动力信息有限公司物联网,薛,洋,圆通速递
625,XW046,4,2024-06-16 12:07:04,2024-06-22 12:07:04,2024-06-21 12:07:04,6,463.2,鑫博腾飞信息有限公司智能科技,安徽省杭州县新城潮州路U座 487852,兴安盟市,青海省,721718,中国,鑫博腾飞信息有限公司智能科技,赵,晨,韵达快递
626,XN875,16,2025-05-01 01:02:35,2025-05-13 01:02:35,2025-05-06 01:02:35,7,121.05,天开传媒有限公司网络安全,香港特别行政区澳门市清浦许路G座 380354,芳市,云南省,252621,中国,天开传媒有限公司网络安全,李,玉珍,百世快递
627,BI759,19,2026-01-05 02:54:20,2026-01-19 02:54:20,2026-01-07 02:54:20,6,337.08,时空盒数字信息有限公司虚拟现实,湖南省杭州市清河柳州路s座 365953,荣市,海南省,934862,中国,时空盒数字信息有限公司虚拟现实,田,桂荣,韵达快递
628,ZG109,19,2024-12-07 14:07:34,2024-12-15 14:07:34,2024-12-09 14:07:34,1,22.58,襄樊地球村网络有限公司智能科技,安徽省畅县房山郑路w座 157129,坤县,内蒙古自治区,951957,中国,襄樊地球村网络有限公司智能科技,田,桂荣,顺丰速运
629,TW751,18,2024-12-28 00:29:23,2025-01-08 00:29:23,2024-12-30 00:29:23,8,311.77,图龙信息网络有限公司云计算,湖南省兰州县丰都张街B座 954217,宁德市,福建省,905170,中国,图龙信息网络有限公司云计算,薛,洋,天天快递
630,XA254,4,2025-02-19 10:42:28,2025-03-02 10:42:28,2025-02-24 10:42:28,3,135.62,易动力信息有限公司物联网,陕西省关岭县高坪淮安街k座 604446,齐齐哈尔市,贵州省,989116,中国,易动力信息有限公司物联网,赵,晨,中通快递
631,EA575,17,2025-06-16 13:06:39,2025-06-27 13:06:39,2025-06-17 13:06:39,6,335.69,襄樊地球村信息有限公司物联网,云南省婷婷县高明王路e座 823469,丽娟市,四川省,603957,中国,襄樊地球村信息有限公司物联网,陈,杨,韵达快递
632,GR729,18,2026-02-07 10:44:20,2026-02-13 10:44:20,2026-02-10 10:44:20,5,357.84,中建创业网络有限公司移动应用开发,江西省辛集县沈北新昆明街r座 719259,辽阳县,台湾省,639438,中国,中建创业网络有限公司移动应用开发,薛,洋,申通快递
633,IP471,11,2026-02-26 11:39:28,2026-03-12 11:39:28,2026-02-28 11:39:28,4,412.64,银嘉信息有限公司移动应用开发,河南省洋县门头沟张家港路q座 708953,荆门市,江西省,960045,中国,银嘉信息有限公司移动应用开发,张,丹丹,圆通速递
634,WW556,1,2025-10-26 12:41:33,2025-10-29 12:41:33,2025-10-30 12:41:33,10,321.05,商软冠联网络有限公司信息技术,福建省兴城县白云赵街c座 153695,梅市,海南省,737913,中国,商软冠联网络有限公司信息技术,王,建平,邮政EMS
635,ZV584,11,2025-12-17 13:22:15,2025-12-26 13:22:15,2025-12-20 13:22:15,2,484.33,维旺明科技有限公司大数据分析,山东省雷县涪城王路f座 739633,杭州市,福建省,105798,中国,维旺明科技有限公司大数据分析,张,丹丹,京东物流
636,JT617,5,2024-09-29 07:17:53,2024-10-04 07:17:53,2024-10-01 07:17:53,3,388.28,时空盒数字信息有限公司智能科技,山东省巢湖县清浦缪街U座 742478,郑州县,陕西省,364545,中国,时空盒数字信息有限公司智能科技,林,峰,中通快递
